1155|FACULDADE SALESIANA DE SANTA TERESA|FSST
4522|CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM|UNISALESIANO
1355|FACULDADES INTEGRADAS DE JAHU|FIJ
396|FACULDADE RUY BARBOSA|FRBA
398|UNIVERSIDADE TIRADENTES|UNIT
4530|CENTRO UNIVERSITÁRIO TIRADENTES|FITS
399|ESCOLA DE ENGENHARIA DE AGRIMENSURA|EEA
4420|FACULDADES INTEGRADAS BARROS MELO|FIBAM
402|CENTRO UNIVERSITÁRIO DE BRASÍLIA|UNICEUB
403|UNIVERSIDADE CATÓLICA DE BRASÍLIA|UCB
878|CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS|UNILESTEMG
2723|FACULDADE CATÓLICA RECIFE|FMR
2365|FACULDADE CATÓLICA DO TOCANTINS|FACTO
404|FACULDADES INTEGRADAS DA UPIS|UPIS
405|FOCCA - FACULDADE DE OLINDA|FOCCA
1034|UNIÃO DE ESCOLAS SUPERIORES DA FUNESO|UNESF
408|ESCOLA SUPERIOR DE RELAÇÕES PÚBLICAS|ESURP
409|UNIVERSIDADE DE PERNAMBUCO|UPE
410|FACULDADE DE CIÊNCIAS HUMANAS ESUDA|FCHE
5317|FACULDADE PORTO-ALEGRENSE|FAPA
415|FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO|FCMSCSP
1275|FACULDADE DO GUARUJÁ|FAGU
416|FACULDADE DE SÃO PAULO|FASP
1371|FACULDADE DE MIRANDÓPOLIS|FAM
1096|FACULDADE DE PRESIDENTE EPITÁCIO - FAPE|FAPE
886|FACULDADE DE HORTOLÂNDIA|FACH
3436|Faculdade de Araraquara|FARA
2009|FACULDADE DE TAQUARITINGA|FTGA
3186|FACULDADE DE SÃO ROQUE|FAEV
1724|FACULDADE DE GUARARAPES|FAG
1933|FACULDADE BIRIGUI|FABI
5663|FACULDADE DE VARGEM GRANDE PAULISTA|
1711|FACULDADE DE PRESIDENTE PRUDENTE|FAPEPE
2399|FACULDADE DE SOROCABA|
3209|FACULDADE DE ARAÇATUBA|
3979|FACULDADE DE BAURU|-
3513|FACULDADE DE PRESIDENTE VENCESLAU|FAPREV
417|UNIVERSIDADE CIDADE DE SÃO PAULO|UNICID
1224|CENTRO UNIVERSITÁRIO DE JALES|UNIJALES
420|UNIVERSIDADE DE MARÍLIA|UNIMAR
423|UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES|URI
1842|FACULDADES INTEGRADAS MACHADO DE ASSIS|FEMA
2942|INSTITUTO SUPERIOR DE EDUCAÇÃO FRANCISCANO NOSSA SENHORA DE FÁTIMA|FATIMA
426|CENTRO UNIVERSITÁRIO FRANCISCANO|UNIFRA
3529|CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA|UNIVEM
430|CENTRO UNIVERSITÁRIO FILADÉLFIA|UNIFIL
431|FACULDADE DE MEDICINA DE MARÍLIA|FAMEMA
432|FACULDADE PARANAENSE|FACCAR
435|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA|FAFISM
434|FACULDADE SANTA MARCELINA|FASM
4010|CENTRO UNIVERSITÁRIO METODISTA|IPA
437|UNIVERSIDADE PARANAENSE|UNIPAR
439|FACULDADE DOUTOR FRANCISCO MAEDA|FAFRAM
438|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA|FFCL
440|FACULDADE DE DIREITO DE ITÚ|FADITU
441|UNIVERSIDADE DO CONTESTADO|UNC
4793|FACULDADES INTEGRADAS DE ITARARÉ|FAFIT-FACIC
1524|FACULDADES INTEGRADAS OLGA METTIG|FAMETTIG
446|UNIVERSIDADE DE CRUZ ALTA|UNICRUZ
448|CENTRO UNIVERSITÁRIO RITTER DOS REIS|UNIRITTER
451|CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM|CEULS
452|CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS|CEULM/ULBRA
450|CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ|CEULJI/ULBRA
449|UNIVERSIDADE LUTERANA DO BRASIL|ULBRA
1426|INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA|ILES
453|CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS|CEULP
1738|INSTITUTO LUTERANO DE ENSINO SUPERIOR DE PORTO VELHO|ULBRA ILES
454|FACULDADE CAMAQÜENSE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS|FACCCA
1272|FACULDADE SANT´ANNA DE SALTO|FASAS
456|CENTRO UNIVERSITÁRIO SANT´ANNA|UNISANT'ANNA
458|UNIVERSIDADE IBIRAPUERA|UNIB
1289|FACULDADE DE DIREITO DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FAD-FAAP
461|FACULDADE DE ADMINISTRAÇÃO DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FAE-FAAP
462|FACULDADE DE ENGENHARIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FEFAAP
460|FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FAAP
463|FACULDADE DE COMUNICAÇÃO E MARKETING DA - FUNDAÇÃO ARMANDO ÁLVARES PENTEADO|FACOM-FAAP
464|FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FEC-FAAP
465|FACULDADE DE COMPUTAÇÃO E INFORMÁTICA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO|FCI-FAAP
466|UNIVERSIDADE ANHEMBI MORUMBI|UAM
468|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE ITAPETININGA|FFCLI
467|FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA|FCCI
2565|ABEU - CENTRO UNIVERSITÁRIO|UNIABEU
1419|CENTRO UNIVERSITÁRIO CURITIBA|UNICURITIBA
472|UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY|UNIGRANRIO
474|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO|FFCLDB
473|FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E DA COMPUTAÇÃO DOM BOSCO|FCEACDB
1081|FACULDADE DE ENGENHARIA DE RESENDE|FER
475|FACULDADE DE MEDICINA DE PETRÓPOLIS|FMP
1080|FACULDADE ARTHUR SÁ EARP NETO|FASE
1542|CENTRO UNIVERSITÁRIO GERALDO DI BIASE|UGB
480|CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS|UNIFESO
482|UNIVERSIDADE DO EXTREMO SUL CATARINENSE|UNESC
483|CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO|UNIMESP
1189|UNIVERSIDADE DO PLANALTO CATARINENSE|UNIPLAC
5242|UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL|UNEAL
489|CENTRO UNIVERSITÁRIO DE VOLTA REDONDA|UNIFOA
490|CENTRO DE ENSINO SUPERIOR DE VALENÇA|CESVA
491|FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO|FECLE
493|FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ|FACEG
492|FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ|FACEAG
494|UNIVERSIDADE DO SUL DE SANTA CATARINA|UNISUL
495|FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA|FESB
496|UNIVERSIDADE DE FRANCA|UNIFRAN
1420|FACULDADES DE DRACENA|
5215|FACULDADES INTEGRADAS PADRE ALBINO|FIPA
501|ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA|EMESCAM
502|CENTRO UNIVERSITÁRIO MONTE SERRAT|UNIMONTE
4030|CENTRO UNIVERSITÁRIO FLUMINENSE|UNIFLU
506|FACULDADE DE MEDICINA DE CAMPOS|FMC
507|FACULDADE TRIÂNGULO MINEIRO|FTM
508|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM|FACESM
510|ESCOLA DE ENFERMAGEM WENCESLAU BRAZ|EEWB
3875|CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ|UNIFEG
513|UNIVERSIDADE VALE DO RIO DOCE|UNIVALE
514|CENTRO UNIVERSITÁRIO DE BARRA MANSA|UBM
516|CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS|UNIMSB
517|FACULDADE DE EDUCAÇÃO SÃO LUÍS|FESL
518|CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL|UDF
519|UNIVERSIDADE CATÓLICA DO SALVADOR|UCSAL
521|UNIVERSIDADE DE MOGI DAS CRUZES|UMC
522|CENTRO UNIVERSITÁRIO CELSO LISBOA|UCL
3823|INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE|FAPA
526|UNIVERSIDADE BRAZ CUBAS|UBC
527|PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS|PUC GOIÁS
528|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO|PUC-RIO
530|FACULDADE DE MÚSICA DO ESPÍRITO SANTO|FAMES
3515|FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO|FAINTVISA
532|UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL|UNIJUI
533|FACULDADES INTEGRADAS DE ITAPETININGA|FII
534|ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA|EBMSP
535|CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN|FAFIMAN
543|FACULDADE DE CIÊNCIAS DA FUNDAÇÃO INSTITUTO TECNOLÓGICO DE OSASCO|FAC-FITO
546|PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO|PUCSP
547|UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO|UERJ
549|UNIVERSIDADE FEDERAL DO ACRE|UFAC
550|UNIVERSIDADE ESTADUAL DA PARAÍBA|UEPB
3966|CENTRO UNIVERSITÁRIO DE CARATINGA|UNEC
554|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA|FAFIBE
555|UNIVERSIDADE DE FORTALEZA|UNIFOR
568|UNIVERSIDADE ESTADUAL DO MARANHÃO|UEMA
15497|UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA|UNILAB
594|CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS|CEFET/MG
593|CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA|CEFET/RJ
4016|INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS|INES
582|UNIVERSIDADE FEDERAL DE SANTA MARIA|UFSM
1303|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO|IF Goiano
4785|INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA|IFRO
1812|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS|IFAM
3161|Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano|
602|INSTITUTO TECNOLÓGICO DE AERONÁUTICA|ITA
605|UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL|USCS
606|FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM|FDCI
607|FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM|FACCACI
610|CENTRO UNIVERSITÁRIO METODISTA BENNETT|BENNETT
4219|INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY|ISEFOR
3514|FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES|FACE - ALFOR
3963|INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS|ISECC
3516|FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO|FAC - SAUDE ARTHE
3432|FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS|FG
1043|CENTRO UNIVERSITÁRIO HERMINIO OMETTO|UNIARARAS
621|CENTRO UNIVERSITÁRIO CESMAC|CESMAC
17226|Faculdade Cesmac do Agreste|CESMAC Agreste
17224|Faculdade Cesmac do Sertão|CESMAC Sertão
622|FACULDADES INTEGRADAS SILVA E SOUZA|FAU
1497|FACULDADE DE ADMINISTRAÇÃO DE SANTA CRUZ DO RIO PARDO|FASC
1467|FACULDADE CENECISTA DE VILA VELHA|FACEVV
4005|FACULDADE CENECISTA DE SENHOR DO BONFIM|FACESB
1530|FACULDADE CENECISTA DE JOINVILLE - FACE|FCJ
626|FACULDADE CENECISTA DE OSÓRIO|FACOS
1506|INSTITUTO CENECISTA FAYAL DE ENSINO SUPERIOR|IFES
1417|FACULDADE CNEC CAMPO LARGO|
625|FACULDADE CENECISTA DE CAPIVARI|FACECAP
631|CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA|CESF
1156|FACULDADE CENECISTA DE ITABORAÍ|FACNEC
627|FACULDADE CENECISTA DE VARGINHA|FACECA
1084|FACULDADE CENECISTA DE BENTO GONÇALVES|FACEBG
1070|INSTITUTO DE ENSINO SUPERIOR CENECISTA|INESC
1231|INSTITUTO CENECISTA DE ENSINO SUPERIOR DE SANTO ÂNGELO|CNEC/IESA
2334|FACULDADE CENECISTA DE RIO DAS OSTRAS|FCRO
4729|FACULDADE CENECISTA DE RIO BONITO|FACERB
2184|FACULDADE CENECISTA NOSSA SENHORA DOS ANJOS|FACENSA
3760|Faculdade Itaboraí|
3001|FACULDADE CENECISTA DE RONDONÓPOLIS|FACER
1928|FACULDADE CENECISTA ILHA DO GOVERNADOR|FACIG
1655|FACULDADE CENECISTA DE SETE LAGOAS|FCSL
2084|FACULDADE CENECISTA DE NOVA PETRÓPOLIS|FACENP
5599|LIBERTAS - FACULDADES INTEGRADAS|LIBERTAS
633|INSTITUTO MILITAR DE ENGENHARIA|IME
634|UNIVERSIDADE FEDERAL DE PELOTAS|UFPEL
636|ESCOLA SUPERIOR DE PROPAGANDA E MARKETING|ESPM
944|ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO|ESPM
1327|ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE|ESPM - POA
637|FACULDADE DE ENGENHARIA SÃO PAULO|FESP
1201|FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS|FAMC
638|FACULDADE DE DIREITO MILTON CAMPOS|FDMC
639|FACULDADE DE DESENHO INDUSTRIAL DE MAUÁ|FADIM
640|FACULDADES INTEGRADAS MARIA THEREZA|FAMATH
641|CENTRO UNIVERSITÁRIO LA SALLE|UNILASALLE
13818|FACULDADE LA SALLE - CAXIAS|FACSALLE
1936|FACULDADE LA SALLE|
2676|FACULDADE LA SALLE|
12338|FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA|FACSALLE
1042|UNIVERSIDADE POSITIVO|UP
645|Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul|Católica em Jaraguá
17138|Centro Universitário - Católica de Santa Catarina em Joinville|Católica em Joinvile
648|FACULDADES ASSOCIADAS DE UBERABA - FAZU|FAZU
649|CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA|UNIUV
650|FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ|IESA/FACCAA
651|FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES|FAGV
652|FACULDADE SANTA CECÍLIA|FASC
15410|Faculdade de Ciencias Humanas e Sociais de Serra Talhada|FACHUSST
657|FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA|FAFOPST
17775|Faculdade de Ciências da Saúde de Serra Talhada|FACISST
661|FACULDADE PIO DÉCIMO|FPD
662|FACULDADES INTEGRADAS CORAÇÃO DE JESUS|FAINC
142|CENTRO UNIVERSITÁRIO DO TRIÂNGULO|UNITRI
663|UNIVERSIDADE SALGADO DE OLIVEIRA|UNIVERSO
664|UNIVERSIDADE VILA VELHA|UVV
665|UNIVERSIDADE DE TAUBATÉ|UNITAU
666|UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA|UEFS
667|FACULDADES INTEGRADAS DE JACAREPAGUÁ|FIJ
668|CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS|CIESA
669|UNIVERSIDADE NILTON LINS|UNINILTONLINS
670|UNIVERSIDADE SÃO FRANCISCO|USF
672|FACULDADE DE ENGENHARIA DE SOROCABA|FACENS
673|CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS|UNIGRAN
4429|FACULDADE UNIGRAN CAPITAL|UNIGRAN CAPITAL
674|CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO|CESVASF
1356|FACULDADES INTEGRADAS DE SANTA FÉ DO SUL|FUNEC
677|FACULDADE DE REABILITAÇÃO DA ASCE|FRASCE
5439|FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC|FACIPLAC
4218|FACULDADE PEDRO LEOPOLDO|FPL
4632|FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL|FAACS
11604|FACULDADE ANGLO-AMERICANO DE CHAPECÓ|FAACH
682|FACULDADE DO NOROESTE DE MINAS|FINOM
1840|FACULDADE CASTELO BRANCO|FCB
4417|FACULDADE DE ENFERMAGEM DE BELO JARDIM|FAEB
685|FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM|FABEJA
686|FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO|FACAL
688|UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA|UESB
5285|FACULDADES INTEGRADAS DE TAQUARA|FACCAT
692|FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA|FACAPE
693|UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO|UNIRIO
694|UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL|UFMS
701|FACULDADE DE CIÊNCIAS DA ADMINISTRAÇÃO DE GARANHUNS|FAGA
5305|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E HUMANAS DE GARANHUNS|FAHUG
5044|FACULDADE DE DIREITO DE GARANHUNS|FDG
15669|FACULDADE DE CIÊNCIAS EXATAS DE GARANHUNS|FACEG
702|FACULDADE PROFESSOR DIRSON MACIEL DE BARROS|FPDMB
704|FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA|FACIAGRA
703|FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA|FAFOPA
5664|FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE ARARIPINA - FACISA|FACISA
705|FACULDADE SÃO JOSÉ|FSJ
706|FACULDADE DE ARTES DULCINA DE MORAES|FADM
1437|ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO|ESRC
707|CENTRO UNIVERSITÁRIO CENTRAL PAULISTA|UNICEP
1692|ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE PORTO FERREIRA|ESPF
708|INSTITUTO DE CIÊNCIAS SOCIAIS APLICADAS|UNEB
709|INSTITUTO DE CIÊNCIAS EXATAS|UNEB
710|FACULDADE BÉTHENCOURT DA SILVA|FABES
712|CENTRO UNIVERSITÁRIO HERMÍNIO DA SILVEIRA|UNI IBMR
715|FAE CENTRO UNIVERSITÁRIO|FAE
2784|FACULDADE FAE BLUMENAU|
3538|FACULDADE FAE SÉVIGNÉ PORTO ALEGRE|FAE SÉVIGNÉ
2206|FACULDADE FAE SÃO JOSÉ DOS PINHAIS|
716|FACULDADES INTEGRADAS DE BOTUCATU|UNIFAC
718|UNIVERSIDADE POTIGUAR|UNP
719|UNIVERSIDADE DO ESTADO DE MATO GROSSO|UNEMAT
720|FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO|FACHUCA
722|ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS|EEFA
1212|FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS|FCCA
721|FACULDADE DE EDUCAÇÃO DE ASSIS|FAEDA
724|Centro Universitário FACEX|UNIFACEX
727|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO|FASF
375|UNIVERSIDADE DE SANTO AMARO|UNISA
1299|FACULDADES INTEGRADAS DE FERNANDÓPOLIS|FIFE
734|FACULDADES INTEGRADAS MARIA IMACULADA|FIMI
1232|CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE|UNIANDRADE
737|CENTRO UNIVERSITÁRIO SÃO CAMILO|SAO CAMILO
647|FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC|FELM
739|CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO|SÃO CAMILO-ES
1904|FACULDADE SÃO CAMILO|FASC
740|FACULDADE DE CIÊNCIAS HUMANAS DE VITÓRIA|FAVIX
743|ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF|ESEHA
744|FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS|FECHA
745|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL|IMESSM
746|UNIVERSIDADE REGIONAL DO CARIRI|URCA
749|CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA|CESVALE
750|CENTRO UNIVERSITÁRIO UNIRG|UNIRG
752|FACULDADE DE PARÁ DE MINAS|FAPAM
753|FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL|FACHUSC
754|CENTRO DE ENSINO SUPERIOR DE CATALÃO|CESUC
755|CENTRO DE ENSINO SUPERIOR DE JATAÍ|CESUT
756|UNIVERSIDADE ESTADUAL DO PIAUÍ|UESPI
757|FACULDADES INTEGRADAS DO TAPAJÓS|ISES
759|FACULDADE DE CIÊNCIAS MÉDICAS E PARAMÉDICAS FLUMINENSE|SEFLU
760|FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO|FCHPE
761|FACULDADES SPEI|FACSPEI
1446|CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN|UNIPLAN
763|INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO|IUESO
1066|INSTITUTO DE ENSINO E PESQUISA OBJETIVO|IEPO
2470|INSTITUTO SALVADOR DE ENSINO E CULTURA|ISEC
3776|INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO|IESMT
2911|FACULDADE PAN AMAZÔNIA|FAPAN
3788|FACULDADE JUIZ DE FORA|FJF
3786|FACULDADE DE ENSINO DE MINAS GERAIS|FACEMG
3778|FACULDADE DE ARACAJU|FACAR
3787|FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA|FESAM
3777|FACULDADE CURITIBANA|FAC
2909|FACULDADE DO ESTADO DO MARANHÃO|FACEM
764|FACULDADE PINHEIRO GUIMARÃES|FAPG
1187|CENTRO UNIVERSITÁRIO MÓDULO|MÓDULO
769|FACULDADES INTEGRADAS DE NAVIRAÍ|FINAV
4255|FACULDADES INTEGRADAS DE CACOAL|UNESC
11645|FACULDADE DE EDUCAÇÃO E CULTURA DE VILHENA|FAEV
12758|FACULDADE DE EDUCAÇÃO E CULTURA DE PORTO VELHO|FAEC-PVH
1858|FACULDADE INTEGRADA EUCLIDES FERNANDES|FAJ
778|FACULDADE DE TECNOLOGIA DE JACAREÍ|ETEP
780|UNIVERSIDADE DE CUIABÁ|UNIC / PITÁGORAS
1305|FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP|FIS
3303|FACULDADES INTEGRADAS MATO-GROSSENSES DE CIÊNCIAS SOCIAIS E HUMANAS|ICE
785|FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA|FACEDUTS
789|UNIVERSIDADE FEDERAL DE RORAIMA|UFRR
790|Faculdade Israelita de Ciências da Saúde Einstein|FICSAE
3985|CENTRO UNIVERSITÁRIO SENAC|SENACSP
792|CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ|CESUPA
1298|Faculdade Estácio de Alagoas - Estácio FAL|ESTÁCIO FAL
1280|Faculdade Estácio Cotia|Estácio FAAC
1547|FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE|ESTÁCIO FMJ
1457|Faculdade Estácio Euro- Panamericana de Humanidades e Tecnologias - Estácio EUROPAN|ESTÁCIO EUROPAN
793|Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL|ESTÁCIO UNIRADIAL
1107|Centro Universitário Estácio do Ceará|Estácio FIC
1077|Faculdade Estácio do Recife - Estácio FIR|Estácio FIR
1058|Estácio FIB - Centro Universitário Estácio da Bahia|Estácio FIB
4009|FACULDADE DE TECNOLOGIA ESTÁCIO DE CURITIBA|FATEC ESTÁC CURITIBA
2036|Faculdade Estácio do Pará - Estácio FAP|ESTÁCIO FAP
2380|Faculdade Estácio do Amapá - Estácio FAMAP|ESTÁCIO FAMAP
2122|Estácio FASE - Faculdade Estácio de Sergipe|Estácio FASE
3779|FACULDADE ESTÁCIO DE SANTO ANDRÉ|ESTÁCIO SANTO ANDRÉ
1817|Faculdade Estácio de Curitiba|ESTÁCIO CURITIBA
2431|Faculdade Estácio Montessori de Ibiúna|ESTÁCIO FMI
2460|FACULDADE ESTÁCIO DE NATAL|ESTÁCIO DE NATAL
794|CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE|UNIVAG
795|FACULDADES INTEGRADAS DE DIAMANTINO|FID
796|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO|EDUVALE
798|FACULDADES INTEGRADAS DE ARACRUZ|FAACZ
801|FACULDADE MONTENEGRO|FAM
802|CENTRO UNIVERSITÁRIO CARIOCA|UNICARIOCA
803|FACULDADE INTERAÇÃO AMERICANA|FIA
1046|UNIÃO DAS FACULDADES DOS GRANDES LAGOS|UNILAGO
809|FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE|FADILESTE
810|CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE|CTESOP
1196|CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR|UNICESUMAR
4396|CENTRO UNIVERSITÁRIO DE MINEIROS|UNIFIMES
824|FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA|FAFICH
825|FACULDADE PRESBITERIANA GAMMON|FAGAMMON
826|CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE|UNIDESC
5670|FACULDADES UNIDAS DO VALE DO ARAGUAIA|UNIVAR
829|UNIVERSIDADE DO TOCANTINS|UNITINS
830|UNIVERSIDADE FEDERAL DO AMAPÁ|UNIFAP
831|FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE|FCHVRG
832|FACULDADE ARQUIDIOCESANA DE CURVELO|FAC
833|FACULDADES INTEGRADAS DE ARIQUEMES|FIAR
1839|FACULDADES INTEGRADAS DE VÁRZEA GRANDE|FIAVEC
